id, time, nodeaddr, appeui, gwaddr, modulation, datarate, snr, rssi, freq, lat, lon, alt, accuracy, hdop, sats, provider, user_agent
147842662, 2020-04-11 12:25:15, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -7.50, -117.00, 867.500, 52.172665, 5.965845, 23.0, 0.00, 1.3, 0, hdop, null
147842614, 2020-04-11 12:25:05, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 7.50, -109.00, 867.900, 52.173083, 5.970351, 22.0, 0.00, 1.3, 0, hdop, null
147842549, 2020-04-11 12:24:44, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_werkgebouw-zuid, LORA, SF9BW125, 10.00, -102.00, 867.700, 52.174853, 5.978119, 20.0, 0.00, 1.3, 0, hdop, null
147842550, 2020-04-11 12:24:44, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, -8.75, -125.00, 867.700, 52.174853, 5.978119, 20.0, 0.00, 1.3, 0, hdop, null
147842551, 2020-04-11 12:24:44, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -1.20, -117.00, 867.700, 52.174853, 5.978119, 20.0, 0.00, 1.3, 0, hdop, null
147842552, 2020-04-11 12:24:44, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_europaweg, LORA, SF9BW125, -10.50, -120.00, 867.700, 52.174853, 5.978119, 20.0, 0.00, 1.3, 0, hdop, null
147842503, 2020-04-11 12:24:34, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_werkgebouw-zuid, LORA, SF9BW125, 8.50, -93.00, 868.300, 52.176237, 5.981595, 20.0, 0.00, 1.3, 0, hdop, null
147842504, 2020-04-11 12:24:34, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 0.00, -105.00, 868.300, 52.176237, 5.981595, 20.0, 0.00, 1.3, 0, hdop, null
147842471, 2020-04-11 12:24:23, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_werkgebouw-zuid, LORA, SF9BW125, 7.25, -91.00, 867.500, 52.177911, 5.985242, 19.0, 0.00, 1.3, 0, hdop, null
147842401, 2020-04-11 12:24:03, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_werkgebouw-zuid, LORA, SF9BW125, 8.25, -93.00, 868.100, 52.180475, 5.992409, -2.0, 0.00, 1.3, 0, hdop, null
147842354, 2020-04-11 12:23:53, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_werkgebouw-zuid, LORA, SF9BW125, 4.50, -111.00, 867.900, 52.181451, 5.996701, -3.0, 0.00, 1.3, 0, hdop, null
147842319, 2020-04-11 12:23:42, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -2.20, -120.00, 867.100, 52.182342, 6.000585, -5.0, 0.00, 1.3, 0, hdop, null
147842245, 2020-04-11 12:23:22, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_werkgebouw-zuid, LORA, SF9BW125, -2.00, -117.00, 868.500, 52.184144, 6.008803, -5.0, 0.00, 1.3, 0, hdop, null
147842165, 2020-04-11 12:23:01, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_werkgebouw-zuid, LORA, SF9BW125, 2.25, -114.00, 867.500, 52.185925, 6.016571, -5.0, 0.00, 1.2, 0, hdop, null
147842166, 2020-04-11 12:23:01, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -4.00, -117.00, 867.500, 52.185925, 6.016571, -5.0, 0.00, 1.2, 0, hdop, null
147842125, 2020-04-11 12:22:51, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_werkgebouw-zuid, LORA, SF9BW125, -3.00, -119.00, 867.100, 52.187073, 6.020283, -5.0, 0.00, 1.2, 0, hdop, null
147842083, 2020-04-11 12:22:40, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, -11.50, -108.00, 868.300, 52.188554, 6.024167, -5.0, 0.00, 1.2, 0, hdop, null
147842084, 2020-04-11 12:22:40, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -7.20, -96.00, 868.300, 52.188554, 6.024167, -5.0, 0.00, 1.2, 0, hdop, null
147842043, 2020-04-11 12:22:30, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_werkgebouw-zuid, LORA, SF9BW125, -2.75, -120.00, 867.900, 52.189970, 6.027643, -5.0, 0.00, 1.2, 0, hdop, null
147841994, 2020-04-11 12:22:20, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_werkgebouw-zuid, LORA, SF9BW125, -3.25, -117.00, 867.700, 52.191343, 6.031098, -6.0, 0.00, 1.2, 0, hdop, null
147841995, 2020-04-11 12:22:20, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, -10.25, -118.00, 867.700, 52.191343, 6.031098, -6.0, 0.00, 1.2, 0, hdop, null
147841996, 2020-04-11 12:22:20, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 9.00, -103.00, 867.700, 52.191343, 6.031098, -6.0, 0.00, 1.2, 0, hdop, null
147841966, 2020-04-11 12:22:10, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 5.50, -109.00, 867.700, 52.192888, 6.034938, -6.0, 0.00, 1.2, 0, hdop, null
147841932, 2020-04-11 12:21:59, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -2.20, -123.00, 867.900, 52.194315, 6.038372, -6.0, 0.00, 1.2, 0, hdop, null
147841851, 2020-04-11 12:21:39, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 5.00, -111.00, 867.700, 52.197244, 6.045667, -7.0, 0.00, 1.2, 0, hdop, null
147841796, 2020-04-11 12:21:18, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_werkgebouw-zuid, LORA, SF9BW125, -11.50, -119.00, 868.500, 52.199615, 6.053027, -9.0, 0.00, 1.2, 0, hdop, null
147841797, 2020-04-11 12:21:18, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -8.20, -100.00, 868.500, 52.199615, 6.053027, -9.0, 0.00, 1.2, 0, hdop, null
147841763, 2020-04-11 12:21:08, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 5.50, -120.00, 867.900, 52.200517, 6.056911, -11.0, 0.00, 1.2, 0, hdop, null
147841734, 2020-04-11 12:20:57, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, 1.25, -114.00, 867.100, 52.201471, 6.061203, -13.0, 0.00, 1.2, 0, hdop, null
147841735, 2020-04-11 12:20:57, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 6.50, -117.00, 867.100, 52.201471, 6.061203, -13.0, 0.00, 1.2, 0, hdop, null
147841736, 2020-04-11 12:20:57, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_europaweg, LORA, SF9BW125, -9.25, -120.00, 867.100, 52.201471, 6.061203, -13.0, 0.00, 1.2, 0, hdop, null
147841667, 2020-04-11 12:20:37, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -7.20, -98.00, 868.500, 52.203199, 6.069013, -13.0, 0.00, 1.2, 0, hdop, null
147841550, 2020-04-11 12:20:06, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_werkgebouw-zuid, LORA, SF9BW125, -12.50, -120.00, 867.500, 52.205881, 6.081137, -16.0, 0.00, 1.2, 0, hdop, null
147841551, 2020-04-11 12:20:06, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -6.80, -119.00, 867.500, 52.205881, 6.081137, -16.0, 0.00, 1.2, 0, hdop, null
147841374, 2020-04-11 12:19:14, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -5.00, -115.00, 867.100, 52.211117, 6.100921, -14.0, 0.00, 1.2, 0, hdop, null
147841336, 2020-04-11 12:19:04, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, -10.75, -120.00, 867.100, 52.212490, 6.104354, -13.0, 0.00, 1.2, 0, hdop, null
147841337, 2020-04-11 12:19:04, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 8.80, -109.00, 867.100, 52.212490, 6.104354, -13.0, 0.00, 1.2, 0, hdop, null
147841305, 2020-04-11 12:18:54, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, -7.25, -120.00, 867.300, 52.213895, 6.107659, -11.0, 0.00, 1.2, 0, hdop, null
147841306, 2020-04-11 12:18:54, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 6.00, -115.00, 867.300, 52.213895, 6.107659, -11.0, 0.00, 1.2, 0, hdop, null
147841252, 2020-04-11 12:18:33, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -8.20, -107.00, 868.300, 52.215945, 6.115276, -9.0, 0.00, 1.2, 0, hdop, null
147841203, 2020-04-11 12:18:23, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 6.20, -115.00, 867.100, 52.216492, 6.118817, -9.0, 0.00, 1.2, 0, hdop, null
147841171, 2020-04-11 12:18:13, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -9.50, -118.00, 867.900, 52.217146, 6.122636, -8.0, 0.00, 1.2, 0, hdop, null
147841126, 2020-04-11 12:18:02, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -2.00, -117.00, 867.900, 52.217972, 6.126048, -8.0, 0.00, 1.2, 0, hdop, null
147841127, 2020-04-11 12:18:02, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -6.80, -119.00, 867.900, 52.217972, 6.126048, -8.0, 0.00, 1.2, 0, hdop, null
147841092, 2020-04-11 12:17:52, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 7.25, -109.00, 867.700, 52.218992, 6.129352, -9.0, 0.00, 1.2, 0, hdop, null
147841058, 2020-04-11 12:17:42, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 4.50, -102.00, 868.500, 52.220322, 6.132785, -10.0, 0.00, 1.2, 0, hdop, null
147841012, 2020-04-11 12:17:31, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 1.75, -99.00, 868.500, 52.221556, 6.135875, -11.0, 0.00, 1.2, 0, hdop, null
147840965, 2020-04-11 12:17:21, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, -8.50, -118.00, 867.300, 52.222833, 6.138987, -11.0, 0.00, 1.2, 0, hdop, null
147840966, 2020-04-11 12:17:21, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 8.00, -105.00, 867.300, 52.222833, 6.138987, -11.0, 0.00, 1.2, 0, hdop, null
147840967, 2020-04-11 12:17:21, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 0.80, -123.00, 867.300, 52.222833, 6.138987, -11.0, 0.00, 1.2, 0, hdop, null
147840937, 2020-04-11 12:17:11, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 10.00, -105.00, 867.900, 52.224088, 6.142120, -10.0, 0.00, 1.2, 0, hdop, null
147840938, 2020-04-11 12:17:11, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, -8.25, -121.00, 867.900, 52.224088, 6.142120, -10.0, 0.00, 1.2, 0, hdop, null
147840939, 2020-04-11 12:17:11, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 6.20, -114.00, 867.900, 52.224088, 6.142120, -10.0, 0.00, 1.2, 0, hdop, null
147840860, 2020-04-11 12:16:50, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 7.25, -105.00, 867.500, 52.226716, 6.148686, -7.0, 0.00, 1.2, 0, hdop, null
147840806, 2020-04-11 12:16:40, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, 1.75, -119.00, 868.100, 52.227800, 6.151797, -6.0, 0.00, 1.2, 0, hdop, null
147840807, 2020-04-11 12:16:40, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 10.25, -91.00, 868.100, 52.227800, 6.151797, -6.0, 0.00, 1.2, 0, hdop, null
147840808, 2020-04-11 12:16:40, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 4.50, -108.00, 868.100, 52.227800, 6.151797, -6.0, 0.00, 1.2, 0, hdop, null
147840749, 2020-04-11 12:16:30, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 7.50, -85.00, 868.500, 52.228809, 6.155466, -4.0, 0.00, 1.2, 0, hdop, null
147840750, 2020-04-11 12:16:30, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -10.00, -101.00, 868.500, 52.228809, 6.155466, -4.0, 0.00, 1.2, 0, hdop, null
147840706, 2020-04-11 12:16:19, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 7.00, -105.00, 867.500, 52.229624, 6.158921, -3.0, 0.00, 1.2, 0, hdop, null
147840707, 2020-04-11 12:16:19, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 6.20, -111.00, 867.500, 52.229624, 6.158921, -3.0, 0.00, 1.2, 0, hdop, null
147840708, 2020-04-11 12:16:19, rfsee_drivetest_unit_4, rfsee_ttnmapper, 647FDAFFFE007977, LORA, SF9BW125, -6.80, -94.00, 867.500, 52.229624, 6.158921, -3.0, 0.00, 1.2, 0, hdop, null
147840677, 2020-04-11 12:16:09, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 10.25, -91.00, 867.700, 52.230472, 6.162376, -3.0, 0.00, 1.2, 0, hdop, null
147840678, 2020-04-11 12:16:09, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, -2.50, -119.00, 867.700, 52.230472, 6.162376, -3.0, 0.00, 1.2, 0, hdop, null
147840679, 2020-04-11 12:16:09, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 6.20, -113.00, 867.700, 52.230472, 6.162376, -3.0, 0.00, 1.2, 0, hdop, null
147840680, 2020-04-11 12:16:09, rfsee_drivetest_unit_4, rfsee_ttnmapper, conduit2, LORA, SF9BW125, -11.25, -119.00, 867.700, 52.230472, 6.162376, -3.0, 0.00, 1.2, 0, hdop, null
147840642, 2020-04-11 12:15:59, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 9.00, -91.00, 867.900, 52.231362, 6.166195, -3.0, 0.00, 1.2, 0, hdop, null
147840643, 2020-04-11 12:15:59, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, -7.50, -119.00, 867.900, 52.231362, 6.166195, -3.0, 0.00, 1.2, 0, hdop, null
147840644, 2020-04-11 12:15:59, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 1.50, -115.00, 867.900, 52.231362, 6.166195, -3.0, 0.00, 1.2, 0, hdop, null
147840645, 2020-04-11 12:15:59, rfsee_drivetest_unit_4, rfsee_ttnmapper, 647FDAFFFE007977, LORA, SF9BW125, -1.80, -94.00, 867.900, 52.231362, 6.166195, -3.0, 0.00, 1.2, 0, hdop, null
147840593, 2020-04-11 12:15:48, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 7.25, -93.00, 867.500, 52.232210, 6.169757, -4.0, 0.00, 1.5, 0, hdop, null
147840594, 2020-04-11 12:15:48, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 2.00, -114.00, 867.500, 52.232210, 6.169757, -4.0, 0.00, 1.5, 0, hdop, null
147840566, 2020-04-11 12:15:38, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, -5.50, -120.00, 867.100, 52.233057, 6.173340, -6.0, 0.00, 1.5, 0, hdop, null
147840567, 2020-04-11 12:15:38, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 10.75, -91.00, 867.100, 52.233057, 6.173340, -6.0, 0.00, 1.5, 0, hdop, null
147840568, 2020-04-11 12:15:38, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 6.80, -114.00, 867.100, 52.233057, 6.173340, -6.0, 0.00, 1.5, 0, hdop, null
147840569, 2020-04-11 12:15:38, rfsee_drivetest_unit_4, rfsee_ttnmapper, conduit2, LORA, SF9BW125, -9.75, -117.00, 867.100, 52.233057, 6.173340, -6.0, 0.00, 1.5, 0, hdop, null
147840524, 2020-04-11 12:15:28, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 7.75, -101.00, 868.300, 52.233873, 6.177246, -8.0, 0.00, 1.5, 0, hdop, null
147840484, 2020-04-11 12:15:17, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 2.25, -87.00, 868.300, 52.234377, 6.181730, -10.0, 0.00, 1.0, 0, hdop, null
147840485, 2020-04-11 12:15:17, rfsee_drivetest_unit_4, rfsee_ttnmapper, 647FDAFFFE007977, LORA, SF9BW125, -4.80, -94.00, 868.300, 52.234377, 6.181730, -10.0, 0.00, 1.0, 0, hdop, null
147840413, 2020-04-11 12:14:57, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 7.25, -113.00, 867.300, 52.234817, 6.190013, -13.0, 0.00, 1.0, 0, hdop, null
147840334, 2020-04-11 12:14:36, rfsee_drivetest_unit_4, rfsee_ttnmapper, 3135323526006700, LORA, SF9BW125, -8.00, -116.00, 867.700, 52.235289, 6.198703, -13.0, 0.00, 1.0, 0, hdop, null
147840299, 2020-04-11 12:14:27, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -5.80, -119.00, 867.700, 52.235611, 6.202330, -12.0, 0.00, 1.0, 0, hdop, null
147840235, 2020-04-11 12:14:16, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -2.75, -117.00, 867.300, 52.235965, 6.206385, -10.0, 0.00, 1.0, 0, hdop, null
147840236, 2020-04-11 12:14:16, rfsee_drivetest_unit_4, rfsee_ttnmapper, 3135323526006700, LORA, SF9BW125, 1.50, -110.00, 867.300, 52.235965, 6.206385, -10.0, 0.00, 1.0, 0, hdop, null
147840237, 2020-04-11 12:14:16, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, 1.80, -117.00, 867.300, 52.235965, 6.206385, -10.0, 0.00, 1.0, 0, hdop, null
147840192, 2020-04-11 12:14:05, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 5.25, -115.00, 867.900, 52.236362, 6.210269, -9.0, 0.00, 1.0, 0, hdop, null
147840193, 2020-04-11 12:14:05, rfsee_drivetest_unit_4, rfsee_ttnmapper, 3135323526006700, LORA, SF9BW125, 5.25, -119.00, 867.900, 52.236362, 6.210269, -9.0, 0.00, 1.0, 0, hdop, null
147840194, 2020-04-11 12:14:05, rfsee_drivetest_unit_4, rfsee_ttnmapper, conduit2, LORA, SF9BW125, -8.50, -118.00, 867.900, 52.236362, 6.210269, -9.0, 0.00, 1.0, 0, hdop, null
147840153, 2020-04-11 12:13:55, rfsee_drivetest_unit_4, rfsee_ttnmapper, 3135323526006700, LORA, SF9BW125, 5.75, -113.00, 867.100, 52.236780, 6.214046, -11.0, 0.00, 1.0, 0, hdop, null
147840109, 2020-04-11 12:13:45, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -1.00, -111.00, 867.700, 52.237177, 6.217822, -15.0, 0.00, 1.0, 0, hdop, null
147840110, 2020-04-11 12:13:45, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -9.80, -119.00, 867.700, 52.237177, 6.217822, -15.0, 0.00, 1.0, 0, hdop, null
147840066, 2020-04-11 12:13:34, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, -9.50, -120.00, 867.100, 52.237531, 6.221921, -15.0, 0.00, 1.0, 0, hdop, null
147840067, 2020-04-11 12:13:34, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -0.25, -115.00, 867.100, 52.237531, 6.221921, -15.0, 0.00, 1.0, 0, hdop, null
147840068, 2020-04-11 12:13:34, rfsee_drivetest_unit_4, rfsee_ttnmapper, 3135323526006700, LORA, SF9BW125, -5.50, -117.00, 867.100, 52.237531, 6.221921, -15.0, 0.00, 1.0, 0, hdop, null
147840035, 2020-04-11 12:13:24, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_apeldoorn_stadhuis, LORA, SF9BW125, -7.75, -119.00, 867.700, 52.237756, 6.225611, -15.0, 0.00, 1.0, 0, hdop, null
147839965, 2020-04-11 12:13:03, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -3.75, -119.00, 868.100, 52.238110, 6.233272, -15.0, 0.00, 1.0, 0, hdop, null
147839694, 2020-04-11 12:11:41, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, 3.50, -114.00, 867.500, 52.241479, 6.265973, -14.0, 0.00, 1.0, 0, hdop, null
147839664, 2020-04-11 12:11:31, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -3.50, -111.00, 868.300, 52.242005, 6.270050, -14.0, 0.00, 1.0, 0, hdop, null
147839606, 2020-04-11 12:11:20, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -5.50, -115.00, 867.100, 52.242552, 6.274535, -13.0, 0.00, 1.0, 0, hdop, null
147839607, 2020-04-11 12:11:20, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -11.80, -120.00, 867.100, 52.242552, 6.274535, -13.0, 0.00, 1.0, 0, hdop, null
147839576, 2020-04-11 12:11:10, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -6.00, -115.00, 867.700, 52.242949, 6.278655, -10.0, 0.00, 1.0, 0, hdop, null
147839540, 2020-04-11 12:11:00, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -0.75, -115.00, 867.900, 52.243174, 6.282775, -9.0, 0.00, 1.0, 0, hdop, null
147839541, 2020-04-11 12:11:00, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -12.00, -121.00, 867.900, 52.243174, 6.282775, -9.0, 0.00, 1.0, 0, hdop, null
147839482, 2020-04-11 12:10:39, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -8.00, -112.00, 867.500, 52.243271, 6.291508, -14.0, 0.00, 1.0, 0, hdop, null
147839452, 2020-04-11 12:10:29, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -4.00, -115.00, 867.100, 52.243228, 6.295671, -14.0, 0.00, 1.0, 0, hdop, null
147839376, 2020-04-11 12:10:08, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -2.50, -114.00, 867.500, 52.243164, 6.304404, -13.0, 0.00, 1.0, 0, hdop, null
147839348, 2020-04-11 12:09:58, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0031552048001A03, LORA, SF9BW125, -10.20, -121.00, 867.900, 52.243099, 6.308545, -13.0, 0.00, 1.0, 0, hdop, null
147839327, 2020-04-11 12:09:48, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -8.00, -119.00, 867.900, 52.243067, 6.312708, -12.0, 0.00, 1.0, 0, hdop, null
147838763, 2020-04-11 12:06:53, rfsee_drivetest_unit_4, rfsee_ttnmapper, ttn_deventer_grote-kerk, LORA, SF9BW125, -7.75, -116.00, 867.300, 52.246575, 6.381458, -11.0, 0.00, 1.0, 0, hdop, null
147836190, 2020-04-11 11:54:10, rfsee_drivetest_unit_4, rfsee_ttnmapper, B827EBFFFE178CAB, LORA, SF9BW125, -12.00, -119.00, 867.300, 52.300059, 6.669656, -8.0, 0.00, 1.0, 0, hdop, null
147835831, 2020-04-11 11:52:27, rfsee_drivetest_unit_4, rfsee_ttnmapper, kitt_engineering_mr, LORA, SF9BW125, 3.00, -115.00, 867.500, 52.309221, 6.703130, -7.0, 0.00, 1.0, 0, hdop, null
147835798, 2020-04-11 11:52:17, rfsee_drivetest_unit_4, rfsee_ttnmapper, B827EBFFFE178CAB, LORA, SF9BW125, 1.20, -115.00, 867.700, 52.307419, 6.705727, -8.0, 0.00, 1.0, 0, hdop, null
147835799, 2020-04-11 11:52:17, rfsee_drivetest_unit_4, rfsee_ttnmapper, 1DEE039AAC75C307, LORA, SF9BW125, -10.80, -120.00, 867.700, 52.307419, 6.705727, -8.0, 0.00, 1.0, 0, hdop, null
147835773, 2020-04-11 11:52:07, rfsee_drivetest_unit_4, rfsee_ttnmapper, B827EBFFFE178CAB, LORA, SF9BW125, 2.00, -108.00, 868.300, 52.305648, 6.709289, -8.0, 0.00, 1.0, 0, hdop, null
147835774, 2020-04-11 11:52:07, rfsee_drivetest_unit_4, rfsee_ttnmapper, kitt_engineering_mr, LORA, SF9BW125, 6.25, -105.00, 868.300, 52.305648, 6.709289, -8.0, 0.00, 1.0, 0, hdop, null
